title,url,address,latitude,longitude,price,info,description
"75 Tiffany Court Unit#1 St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/75-tiffany-court-unit-1-st-johns-newfoundland-labrador/1735599408,"Tiffany Court Unit#1, St. John&apos;s, NL, A1A0L1",47.588952317642,-52.712981976901,$25,,"Now available in the highly sought-after East End, this professional space offers approximately 4,390 sq. ft. of well-laid-out floor area, ideal for a wide range of business uses. Situated in a prime ..."
"283 Memorial Drive Clarenville, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/283-memorial-drive-clarenville-newfoundland-labrador/1718817451,"Memorial Drive, Clarenville, NL, A5A0E4",48.147012515993,-53.959105482306,$10,,Great location for your business. There is 2000 square feet remaining for rent on right side of building facing Memorial Drive. 200amp Electrical on breakers. Great for any type of business. Renos ...
"370 Torbay Road St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/370-torbay-road-st-johns-newfoundland-labrador/1731379180,"Torbay Road, St. John&apos;s, NL, A1A3W8",47.613593981421,-52.722705990413,$17,,Discover an exceptional opportunity to lease office space in Bally Rou Place - located at 370 Torbay Rd in the thriving East End! This building has excellent visibility and easy access to both uptown ...
"120 Torbay Road St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/120-torbay-road-st-johns-newfoundland-labrador/1731379181,"Torbay Road, St. John&apos;s, NL, A1B2G8",47.591702336255,-52.725511497224,$18,,"Discover an exceptional opportunity to lease office space in the Prince Charles Building - located at 120 Torbay Rd in the thriving East End! Only one office suite remaining at 2,908sqft! This ..."
room for rent,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent/1742973265,"14 O&apos;Leary Ave, St. John&apos;s, A1B 2C7",47.561659206432,-52.756749509255,$650,,"✨ Cozy Room for Rent in Cowan Heights – All Girls House ✨ 1 bed for rent - shared bathroom and shared utils Peaceful and welcoming 4-bedroom, 2-bath house located in the safe and friendly location ️ ..."
Room for rent,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent/1742963707,"New Cove Rd, St. John&apos;s, NL A1A 2B8",47.577826344475,-52.705382248089,$750,,"BEAUTIFUL FURNISHED ROOM IN HERITAGE HOME — AVAILABLE LATE SEPTEMBER $750 per month — everything included A spacious, fully furnished bedroom will be available toward the end of September in my ..."
Room for Rent,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent/1742961877,"St. John&apos;s, NL A1B 1E6",47.561100217309,-52.738283338369,$550,,Spacious bedroom available for Rent in a 3-Bedroom main floor apartment- Male preferred- Student or Working Class- Single Occupancy only. Availability: October 1st 2026 (Month-to Month) Room comes ...
"12 GLENEYRE Street Unit#102 ST. JOHN&apos;S, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/12-gleneyre-street-unit-102-st-johns-newfoundland-labrador/1742939197,"GLENEYRE Street Unit#102, ST. JOHN&apos;S, NL, A1A2M7",47.601660791599,-52.713348433708,$20,,"Excellent location on the corner of Torbay Road and Gleneyre Street(Wedgewood Park area). High profile location in the east end of St. John&apos;s. Main floor suite with waiting room, reception, bathroom, ..."
"40 Airport Heights Drive St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/40-airport-heights-drive-st-johns-newfoundland-labrador/1742939457,"Airport Heights Drive, St. John&apos;s, NL, A1A4Z7",47.602706313899,-52.744104318398,$20,,"Prime main-floor commercial space in a sought-after area. Turnkey, fully updated medical/office suite (approx. 2,180 sq ft) featuring multiple exam/treatment rooms, private offices, spacious ..."
"1-23 Church Road Long Harbour, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/1-23-church-road-long-harbour-newfoundland-labrador/1738704429,"Church Road, Long Harbour, NL, A0B2J0",47.415944471683,-53.729517317251,$12,,"16,400 Square Foot building currently being used for dry warehouse storage. The building consists of several different sections but could easily be sub divided to accommodate smaller or larger spaces ..."
Apartment for rent,https://www.kijiji.ca/v-short-term-rental/st-johns/apartment-for-rent/1742922568,"Balnafad Pl, St. John&apos;s, A1G 1V9",47.512345601457,-52.758257982691,$1400,Bedrooms: 1 *** Bathrooms: 1 *** Pets Allowed: No,"Basement apartment for short term rental fully furnished , move in ready , has large windows and own entrance and washer and dryer One bedroom, kitchen, bathroom, and newly installed kitchen All ..."
"14 International Place Unit#203 St. John&apos;s, Newfoundland &amp; Labra",https://www.kijiji.ca/v-commercial-office-space/st-johns/14-international-place-unit-203-st-johns-newfoundland-labra/1738655985,"International Place Unit#203, St. John&apos;s, NL, A1A0L4",47.603646674009,-52.732547099112,$18,,"Individual offices and cubicle workstations are available at 14 International Place, St. John&apos;s, NL, starting at $500 per month for cubicles and $600-1000 for offices, depending on size, plus ..."
Space for Lease,https://www.kijiji.ca/v-commercial-office-space/st-johns/space-for-lease/1742859471,"St. John&apos;s, NL A1C 5W8",47.511244685,-52.662499849,$1500,,"653 Topsail Road Modern turn key space available immediately. Mini Split, Accessible, Energy Efficient Frontage on Topsail Road $1500 / month + HST Text 709 690-7026"
private room for rent ,https://www.kijiji.ca/v-room-rental-roommate/st-johns/private-room-for-rent/1742858535,"Hopedale Cres, St. John&apos;s, A1B 0B3",47.548816858707,-52.796905804884,$499,,"Hello everyone, No response to “is it still available”. Please text me with your full details. In kenmount terrace, one unfurnished private Room is available for Rent in 3 bedroom two bathrooms house ..."
Furnished Private Rooms for Rent - St. John&apos;s/$900 All-inclusive,https://www.kijiji.ca/v-room-rental-roommate/st-johns/furnished-private-rooms-for-rent-st-johns-900-all-inclusive/1742847964,"St. John&apos;s, NL A1B 1B2",47.563464039733,-52.733985014602,$900,Pets Allowed: No,"Furnished private rooms available for rent in a clean, well-maintained home in a convenient St. John’s location. Ideal for students or working professionals looking for a comfortable, quiet place to ..."
"140 Kelsey Drive St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/140-kelsey-drive-st-johns-newfoundland-labrador/1731239186,"Kelsey Drive, St. John&apos;s, NL, A1B0T2",47.561348641443,-52.78137755562,$24,,"Available now, 140 Kelsey Drive has 7,500 sq. ft. of turn-key office space available for lease on the 3rd floor at an annual rate of $24 per sq ft net. This space is near move-in ready including ..."
One bedroom Fully furnished apartment,https://www.kijiji.ca/v-room-rental-roommate/st-johns/one-bedroom-fully-furnished-apartment/1742811948,"St. John&apos;s, NL A1E 5N1",47.532529033503,-52.769006869182,$1300,,"Clean, bright, one bedroom apartment available immediately. $1300 per month. Willing to pro-rate this month based on occupancy date. Also security deposit is required at half months rent ($750). Has ..."
"35 Campbell Avenue St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/35-campbell-avenue-st-johns-newfoundland-labrador/1736975725,"Campbell Avenue, St. John&apos;s, NL, A1E2Z3",47.554541819579,-52.726005130926,$14,,MAIN FLOOR Retail and Office building for lease . 4667sqft space. Previously occupied by Doctors . There is one additional floor of office space (equivalent square footage of 4667sqft each) which is ...
Looking for room to rent,https://www.kijiji.ca/v-room-rental-roommate/st-johns/looking-for-room-to-rent/1742747905,"30 Sagona Ave, Mount Pearl, A1N 4R3",47.519609796591,-52.838259578142,$600,,20 year old working male looking for a room to rent in Kenmount Terrace area as I work on Kenmount Road.
"320 Torbay Road Unit#200 St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/320-torbay-road-unit-200-st-johns-newfoundland-labrador/1736919312,"Torbay Road Unit#200, St. John&apos;s, NL, A1A4E1",47.603361605482,-52.714929595923,$800,,"Don’t miss out on this opportunity of 265 Square foot of office space located in the Fall River Plaza, East End of St. John’s! This location is in the heart of the busy, sought-after Torbay Road ..."
"215 Water Street Unit#809 St.Johns, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/215-water-street-unit-809-st-johns-newfoundland-labrador/1739964593,"Water Street Unit#809, St.Johns, NL, A1C6C9",47.563100307045,-52.707358893336,$23,,"Elevate your business in the heart of downtown St. John&apos;s! Situated on the 8th floor of Atlantic Place, 215 Water Street, this premium office space offers a bright, adaptable workspace- from legal ..."
"215 Water Street Unit#813B St.Johns, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/215-water-street-unit-813b-st-johns-newfoundland-labrador/1739964594,"Water Street Unit#813B, St.Johns, NL, A1C6C9",47.563100307045,-52.707358893336,$23,,"Elevate your business in the heart of downtown St. John&apos;s! Situated on the 8th floor of Atlantic Place, 215 Water Street, this premium office space offers a bright, adaptable workspace- from legal ..."
"136 Crosbie Road Unit#Suite 309 St. John&apos;s, Newfoundland &amp; Labra",https://www.kijiji.ca/v-commercial-office-space/st-johns/136-crosbie-road-unit-suite-309-st-johns-newfoundland-labra/1699763945,"Crosbie Road Unit#Suite 309, St. John&apos;s, NL, A1B3K3",47.560721061919,-52.743673991758,$14,,Welcome to the &quot;&quot;Viking Building&quot;&quot;. We have availability to suit almost any need. Centrally located this office is easily accessible from Columbus Drive allowing clients or employees to flow in from ...
"136 Crosbie Road Unit#Suite 304 St. John&apos;s, Newfoundland &amp; Labra",https://www.kijiji.ca/v-commercial-office-space/st-johns/136-crosbie-road-unit-suite-304-st-johns-newfoundland-labra/1699763741,"Crosbie Road Unit#Suite 304, St. John&apos;s, NL, A1B3K3",47.560721061919,-52.743673991758,$14,,Welcome to the &quot;&quot;Viking Building&quot;&quot;. We have availability to suit almost any need. Centrally located this office is easily accessible from Columbus Drive allowing clients or employees to flow in from ...
"136 Crosbie Road Unit#307 St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/136-crosbie-road-unit-307-st-johns-newfoundland-labrador/1699763777,"Crosbie Road Unit#307, St. John&apos;s, NL, A1B3K3",47.560721061919,-52.743673991758,$14,,Welcome to the &quot;&quot;Viking Building&quot;&quot;. We have availability to suit almost any need. Centrally located this office is easily accessible from Columbus Drive allowing clients or employees to flow in from ...
"136 Crosbie Road Unit#203 St John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/136-crosbie-road-unit-203-st-johns-newfoundland-labrador/1699763782,"Crosbie Road Unit#203, St John&apos;s, NL, A1B3K3",47.560721061919,-52.743673991758,$14,,"On the second floor of this commercial area, you&apos;ll find a versatile space with multiple rooms. Each room is thoughtfully designed to cater to different needs and businesses. One room could be a ..."
Room For Rent In West End Home $650 All In,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent-in-west-end-home-650-all-in/1742684934,"St. John&apos;s, NL A1E 3Z9",47.526559651609,-52.773090364771,$650,,Currently available for rent are 2 bedrooms in a clean and quiet 3-bedroom West End home at the doorstep of Mount Pearl. Available now or Sept 1st. If listing is up it is available. Within a few ...
"136 Crosbie Road Unit#403 St John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/136-crosbie-road-unit-403-st-johns-newfoundland-labrador/1699682639,"Crosbie Road Unit#403, St John&apos;s, NL, A1B3K3",47.560721061919,-52.743673991758,$14,,"Location, Location, Location. Welcome to the &quot;&quot;Viking Building&quot;&quot;. Seize this rare opportunity to establish your business in one of the most sought-after commercial zones. This space has multiple ..."
"1187 Kenmount Road Unit#B2 Paradise, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/1187-kenmount-road-unit-b2-paradise-newfoundland-labrador/1738400331,"Kenmount Road Unit#B2, Paradise, NL, A1L0V8",47.519946371913,-52.851818563813,$20,,"Located in a high-traffic commercial corridor, 1187 Kenmount Road offers approximately 1,500 sq. ft. of professional commercial space ideal for office, retail, or service-based businesses. This ..."
Furnished Room for Rent – Torbay Road Area,https://www.kijiji.ca/v-short-term-rental/st-johns/furnished-room-for-rent-torbay-road-area/1742642059,"152 Torbay Rd, St. John&apos;s, NL A1A 2H2",47.590188401879,-52.709542889061,$590,Bedrooms: 3 *** Bathrooms: 1 *** Pets Allowed: No,"Furnished Room for Rent – Torbay Road Area, St. John’s A fully furnished bedroom is available in a clean 3-bedroom, 1-bathroom apartment starting September 15. You will be sharing the apartment with ..."
"75 Airport Road St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/75-airport-road-st-johns-newfoundland-labrador/1742615805,"Airport Road, St. John&apos;s, NL, A1A4Y3",47.606259889418,-52.741805929905,$15,,"Prime Commercial Space for Lease – East End, St. John&apos;s Exceptional commercial opportunity in the highly desirable East End of St. John&apos;s. Spanning 4,150 sq. ft. across two functional levels (main ..."
"702 Water Street St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/702-water-street-st-johns-newfoundland-labrador/1742612440,"Water Street, St. John&apos;s, NL, A1C5J2",47.562747457178,-52.708482505339,$20,,"High traffic location Water St West. Available for a tenant to rent full building or one of three distinct spaces as follows: first floor 1741 sq ft incl reception area, six offices, kitchen, ..."
"40 Aberdeen Avenue Unit#104 St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/40-aberdeen-avenue-unit-104-st-johns-newfoundland-labrador/1739832846,"Aberdeen Avenue Unit#104, St. John&apos;s, NL, A1A5T3",47.617158721023,-52.714143624862,$26,,"The available 1,500 SF commercial space offers a highly functional and versatile layout that can accommodate a wide range of professional and service-oriented businesses. Whether you are seeking ..."
"456 Logy Bay Road St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/456-logy-bay-road-st-johns-newfoundland-labrador/1736762149,"Logy Bay Road, St. John&apos;s, NL, A1A5C6",47.606568566188,-52.69021718305,$10,,"For Lease at $10 per sq ft &quot;&quot;triple net&quot;&quot; 50,760 sq ft (Main Bldg - Fabrication &amp; Office) with a gross rentable area of 67,160 (Megadome, Paint Hall &amp; Storage). The fabrication area measures 116 feet ..."
"57-59 THOMPSON Street CLARENVILLE, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/57-59-thompson-street-clarenville-newfoundland-labrador/1736760217,"THOMPSON Street, CLARENVILLE, NL, A5A1Y9",48.163729991374,-53.979023985555,$3150,,LOOK! Available _____ PRIME RENTAL SPACE located at &quot;&quot;The Boardwalk&quot;&quot; which is one of Clarenville&apos;s newest shopping plazas and situated in a high traffic area of Clarenville and almost next door to ...
Room for Rent,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent/1742556594,"Kitchener Ave, St. John&apos;s, A1C 5G6",47.557093057186,-52.73085677885,$600,,Rooms in 3 bedroom house – Available Immediately Room 1: pictures 1-3 Room 2: pictures 4- Seeking quiet female students or young professionals Excellent location: • Short walk to Ropewalk Lane ...
"277 Water Street Unit#2nd floor St. John&apos;s, Newfoundland &amp; Labra",https://www.kijiji.ca/v-commercial-office-space/st-johns/277-water-street-unit-2nd-floor-st-johns-newfoundland-labra/1732364555,"Water Street Unit#2nd floor, St. John&apos;s, NL, A1C6L3",47.562747457178,-52.708482505339,$22,,"Approximately 14000 contiguous square feet on 1 level of office or any other potential use within CCR zoning. Ample parking available on site. Current tenancy is a mix of high end retail, large tech ..."
Room for Rent - MUN and Avalon Mall,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent-mun-and-avalon-mall/1742540977,"St. John&apos;s, NL A1B 1X2",47.563822072728,-52.74780828168,$720,,"This clean and comfortable room is available for rent, everything included, utilities and high-speed wi-fi. Available from Sep. 20, 2026; this move-in date is open for negotiation and could be ..."
"1,000 SqFt Downtown Commercial Space For Lease",https://www.kijiji.ca/v-commercial-office-space/st-johns/1-000-sqft-downtown-commercial-space-for-lease/1742536461,"St. John&apos;s, NL A1C 1A4",47.567426207274,-52.703578068271,$2950,Size (sq ft): 1000,"Now leasing at JellyBean House - a beautifully restored historic space in downtown St. John’s. Approximately 1,000 sq. ft. of open, flexible space with 12-foot ceilings, polished concrete floors, air ..."
"55 Duckworth Street St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/55-duckworth-street-st-johns-newfoundland-labrador/1738248343,"Duckworth Street, St. John&apos;s, NL, A1C1E6",47.57030631383,-52.700802307399,$1100,,HEAT AND LIGHT INCLUDED! We currently have 2 spaces available. $1100/month(+HST) &amp; $850/month (+HST) Welcome to 55 Duckworth Street: a modern and sophisticated shared office space. This prime ...
"96 Clyde Avenue Mount Pearl, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/96-clyde-avenue-mount-pearl-newfoundland-labrador/1741119742,"Clyde Avenue, Mount Pearl, NL, A1N4S2",47.520132990012,-52.84257527688,$15,,"Nicely finished office space located on the second floor at 96 Clyde Avenue in Suite 201. Space consists of large offices, board room, kitchen, 2 bathrooms. This space is furnished with desks and ..."
"215 Water Street St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/215-water-street-st-johns-newfoundland-labrador/1741030918,"Water Street, St. John&apos;s, NL, A1C6C9",47.562747457178,-52.708482505339,$23,,"Executive Office Space with Harbour Views. An unparalleled opportunity awaits the new tenant of this magnificent 8,200 sqft executive office space, perfectly positioned to capture stunning harbour ..."
"240 Memorial Drive Clarenville, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/240-memorial-drive-clarenville-newfoundland-labrador/1736550270,"Memorial Drive, Clarenville, NL, A5A0E4",48.147012515993,-53.959105482306,$10,,"Flexible regional service space available in an established commercial plaza, ideal for training, health and wellness, professional office, public-sector, and service-based users. Formerly occupied ..."
room for rent walking distance to MUN,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent-walking-distance-to-mun/1742344002,"Portugal Cove Rd, St. John&apos;s, NL, A1B2B1",47.591820068917,-52.723596105734,$600,,Unfurnished room for rent walking distance from MUN. Please contact if interested. References required. Female preferred but not necessary. I’m a female in my 40s living with 2 cats and a dog. Pets ...
"23 Pollard Avenue Paradise, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/23-pollard-avenue-paradise-newfoundland-labrador/1742287029,"Pollard Avenue, Paradise, NL, A1L0X7",47.520869848095,-52.862515548646,$19,,"Prime 18,000 SF Commercial Warehouse with Office Space &amp; Yard – Ideal for Distribution or Industrial This exceptionally well-maintained 18,000 square foot clear-span warehouse offers the perfect ..."
"253 Duckworth Street Unit#101 St. John&apos;s, Newfoundland &amp; Labrado",https://www.kijiji.ca/v-commercial-office-space/st-johns/253-duckworth-street-unit-101-st-johns-newfoundland-labrado/1742282248,"Duckworth Street Unit#101, St. John&apos;s, NL, A1C1G8",47.56663185431,-52.705048757002,$28,,"FOR LEASE: 827sqft + common space, MAIN floor! Currently vacant with two washrooms, former coffee shop, kitchen/prep area in rear. This lease can be extended to the basement as well for $8/sqft for ..."
"253 Duckworth Street Unit#201 St. John&apos;s, Newfoundland &amp; Labrado",https://www.kijiji.ca/v-commercial-office-space/st-johns/253-duckworth-street-unit-201-st-johns-newfoundland-labrado/1742282245,"Duckworth Street Unit#201, St. John&apos;s, NL, A1C1G8",47.56663185431,-52.705048757002,$18,,"FOR LEASE: 1083sqft + common space, second floor! Second level has office space including reception area, two private offices, washroom, secure access and storage. ALSO FOR SALE! Unique Opportunity! ..."
Furnished or unfurnished Room for Rent,https://www.kijiji.ca/v-room-rental-roommate/st-johns/furnished-or-unfurnished-room-for-rent/1742103425,"6 Station Road, Placentia, NL",47.269734198819,-53.909151476766,$475,Pets Allowed: Yes,Hi this beautiful house is located in Dunville Placentia NL. Shared Kitchen and laundry. Each tenant gets their own Den included with renting one room. There is one parking spot available too. There ...
"146 Glencoe Drive Mount Pearl, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/146-glencoe-drive-mount-pearl-newfoundland-labrador/1740696939,"Glencoe Drive, Mount Pearl, NL, A1N4S7",47.514064778042,-52.849344449379,$15,,"Immediate possession! Located in popular Donovan&apos;s Industrial Park, this spacious building offers a main floor footprint of 5,000 square feet ($15 triple net), complemented by an additional 4,650 ..."
"136 Crosbie Road Unit#Suite 206 St. John&apos;s, Newfoundland &amp; Labra",https://www.kijiji.ca/v-commercial-office-space/st-johns/136-crosbie-road-unit-suite-206-st-johns-newfoundland-labra/1740695665,"Crosbie Road Unit#Suite 206, St. John&apos;s, NL, A1B3K3",47.560721061919,-52.743673991758,$14,,Welcome to the &quot;&quot;Viking Building&quot;&quot;. We have availability to suit almost any need. Centrally located this office is easily accessible from Columbus Drive allowing clients or employees to flow in from ...
"682 Conception Bay Highway Unit#C CONCEPTION BAY SOUTH, Newfound",https://www.kijiji.ca/v-commercial-office-space/st-johns/682-conception-bay-highway-unit-c-conception-bay-south-newfound/1740693679,"Conception Bay Highway Unit#C, CONCEPTION BAY SOUTH, NL, A1X3B4",47.504813432463,-53.012624454225,$2100,,"We are inviting Expressions of Interest prior to renovations, giving prospective tenants a unique opportunity to influence the design and finishes of their future space. By securing your space early, ..."
Room for rent in city centre,https://www.kijiji.ca/v-room-rental-roommate/st-johns/room-for-rent-in-city-centre/1742075272,"St. John&apos;s, NL A1A 1V3",47.582162808432,-52.71081785332,$950,Pets Allowed: No,Townhouse in Portugal Cove Road and Elizabeth Ave area. Room with private bathroom available for rent October 1st
Office space in East end St. John&apos;s!,https://www.kijiji.ca/v-commercial-office-space/st-johns/office-space-in-east-end-st-johns/1742071910,"St. John&apos;s, NL A1A 3R1",47.595865082739,-52.709607841777,$900,Size (sq ft): 500,"Prime east end location, 500 sq. ft. office / retail space located on the second floor of high-visibility building. With its own private washroom, this space has new laminate flooring and has ..."
"586 Water Street St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/586-water-street-st-johns-newfoundland-labrador/1742047370,"Water Street, St. John&apos;s, NL, A1E1B8",47.552320529964,-52.715837397946,$1700,,"Great commercial lease opportunity, Water Street west, 500 sq ft, main floor, suite available immediately. Ideally suited for doctors office, medical clinic or small scale commercial business. ..."
WEEKLY Home RENTAL + Car Rental,https://www.kijiji.ca/v-short-term-rental/st-johns/weekly-home-rental-car-rental/1742041343,"Newfoundland Dr, St. John&apos;s, A1A 4E3",47.598614540581,-52.714383299483,$150,Bedrooms: 5 *** Bathrooms: 2.5,"Weekly Furnished Rentals in St. John’s – Perfect for Medical Stays &amp; Professionals Whether you’re travelling to St. John’s for medical treatment, specialist appointments, work assignments, or ..."
"1200 Topsail Road Mount Pearl, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/1200-topsail-road-mount-pearl-newfoundland-labrador/1737716729,"Topsail Road, Mount Pearl, NL, A1N5E8",47.530044422973,-52.829477496489,$3000,,"Position your business for success in the heart of Mount Pearl with this prime commercial property offering exceptional street exposure and easy accessibility for customers, clients, and deliveries ..."
15 Hickeys Ln - Two Bedroom Short Term Rental,https://www.kijiji.ca/v-short-term-rental/st-johns/15-hickeys-ln-two-bedroom-short-term-rental/1741970467,"15 Hickeys Lane, Flatrock, NL, A1K 1C5",47.706869015334,-52.708815835746,$1100,Bedrooms: 2 *** Bathrooms: 1 *** Pets Allowed: No,"15 Hickey&apos;s Lane is a fully furnished, two bedroom, cedar home situated on the most amazing lot, with spectacular ocean views in the wonderful town of Flatrock. This home is steps from the East Coast ..."
"644 Topsail Road Unit#8 St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/644-topsail-road-unit-8-st-johns-newfoundland-labrador/1739165415,"Topsail Road Unit#8, St. John&apos;s, NL, A1E2E2",47.524236565234,-52.775947336469,$19,,"Position your business in one of St. John&apos;s most established commercial corridors with this well-appointed 1,306 square foot commercial unit located at 644 Topsail Road. This versatile space offers ..."
"16 Stavanger Drive Unit#1 St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/16-stavanger-drive-unit-1-st-johns-newfoundland-labrador/1736012582,"Stavanger Drive Unit#1, St. John&apos;s, NL, A1A5E8",47.614564941085,-52.717705263159,$21,,"Don’t miss out on this exceptional leasing opportunity! A spacious 4,914 square foot unit will be available at 16 Stavanger Drive, located in the thriving East End of St. John’s. Key Features: •Prime ..."
"211 Lemarchant Road St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/211-lemarchant-road-st-johns-newfoundland-labrador/1741905868,"Lemarchant Road, St. John&apos;s, NL, A1C2H5",47.556607033535,-52.721258568842,$5900,,"Exceptional ground-level commercial space for lease in a highly visible and convenient location along Lemarchant Road in the heart of St. John’s! Offering over 2,500 sq. ft. of main-level space plus ..."
Snowbird Rental on Golf Course in Florida,https://www.kijiji.ca/v-short-term-rental/st-johns/snowbird-rental-on-golf-course-in-florida/1741875633,"St. John&apos;s, NL A1A 2Z1",47.593438563679,-52.721625060179,$3000,Bedrooms: 4 *** Bathrooms: 2.5 *** Pets Allowed: No,"FOR RENT IN FLORIDA. 20 minutes from Disney. 4 BR, 2 1/2 Bath, spacious, open concept, one level luxury home w/laundry room and South facing pool on a golf course. Sleeps 8. Private front and back ..."
"187 Kenmount Road Unit#104 St. John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/187-kenmount-road-unit-104-st-johns-newfoundland-labrador/1737502034,"Kenmount Road Unit#104, St. John&apos;s, NL, A1B3P9",47.542929759968,-52.788555311406,$16,,"Suite 104 at 187 Kenmount Road offers 3,326 sq. ft. of professional office space in a highly visible, well-positioned office building. Located on the first floor, the space benefits from excellent ..."
"136 Crosbie Road Unit#310 St John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/136-crosbie-road-unit-310-st-johns-newfoundland-labrador/1740471063,"Crosbie Road Unit#310, St John&apos;s, NL, A1B3K3",47.560721061919,-52.743673991758,$14,,"Location, Location, Location. Welcome to the &quot;&quot;Viking Building&quot;&quot;. Seize this rare opportunity to establish your business in one of the most sought-after commercial zones. This space has multiple ..."
"136 Crosbie Road Unit#204C St John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/136-crosbie-road-unit-204c-st-johns-newfoundland-labrador/1740471064,"Crosbie Road Unit#204C, St John&apos;s, NL, A1B3K3",47.560721061919,-52.743673991758,$14,,"Location, Location, Location. Welcome to the &quot;&quot;Viking Building&quot;&quot;. Seize this rare opportunity to establish your business in one of the most sought-after commercial zones. This space has multiple ..."
"136 Crosbie Road Unit#204B St John&apos;s, Newfoundland &amp; Labrador",https://www.kijiji.ca/v-commercial-office-space/st-johns/136-crosbie-road-unit-204b-st-johns-newfoundland-labrador/1740471062,"Crosbie Road Unit#204B, St John&apos;s, NL, A1B3K3",47.560721061919,-52.743673991758,$14,,"Location, Location, Location. Welcome to the &quot;&quot;Viking Building&quot;&quot;. Seize this rare opportunity to establish your business in one of the most sought-after commercial zones. This space has multiple ..."
Small Warehouse Unit For Lease,https://www.kijiji.ca/v-commercial-office-space/st-johns/small-warehouse-unit-for-lease/1741825180,"St. John&apos;s, NL A1B 2C7",47.560210436378,-52.763309689594,$3000,Size (sq ft): 2000,"Small warehouse unit for lease on O&apos;Leary Avenue near the Avalon Mall. The unit has a small office/retail area on the main level, plus 3 offices on the mezzanine. Monthly rate includes all expenses ..."
